"gene","gse182_supported_donor_n","gse199_supported_donor_n","total_supported_donor_n","gse182_low_detected_donor_n","gse199_low_detected_donor_n","gse182_median_CPM","gse199_median_CPM","gse182_median_fraction","gse199_median_fraction","gse182_median_rank","gse199_median_rank","between_donor_log2cpm_sd","donor_variable_flag","baseline_classification","uc_median_rank","non_uc_median_rank","uc_minus_non_uc_rank","source_context_flag","robustness_rule","source_context_interpretation","source_url"
"LAMA3",0,0,0,1,2,0.33662560617812,0.588087850528183,0.00817527287060948,0.0100656630991589,0.590488215488215,0.624072547403133,0.311248088379943,"NO","MULTIDATASET_LOW_EXPRESSION",0.590488215488215,0.643939393939394,-0.0534511784511785,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LAMA4",2,1,3,2,4,14.9424966306814,3.92207147686452,0.265469444429851,0.0509130252194824,0.832070707070707,0.732481450948063,1.16995721325112,"NO","MULTIDATASET_LOW_EXPRESSION",0.832070707070707,0.947390572390572,-0.115319865319865,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LAMA5",0,0,0,2,4,1.88601684649607,3.65919132202071,0.04448203259212,0.0543961236459589,0.702441077441077,0.725267930750206,0.375535511127992,"NO","MULTIDATASET_LOW_EXPRESSION",0.702441077441077,0.694023569023569,0.00841750841750844,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LAMB1",2,4,6,2,4,89.2705394587512,30.9657150406163,0.823950219670373,0.39046802036381,0.922979797979798,0.863973619126134,0.773073931265605,"NO","ROBUST_BASELINE_SENDER",0.922979797979798,0.882575757575758,0.0404040404040404,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LAMB2",2,4,6,2,4,16.0020602450095,21.4171942050364,0.319599656576492,0.28273500711534,0.838383838383838,0.834707337180544,0.275601155479437,"NO","ROBUST_BASELINE_SENDER",0.838383838383838,0.86489898989899,-0.0265151515151515,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LAMB3",0,0,0,2,4,0.949785446235177,1.38756718597584,0.0235348462944186,0.0201702487407827,0.662878787878788,0.670651277823578,0.452859225649147,"NO","MULTIDATASET_LOW_EXPRESSION",0.662878787878788,0.677188552188552,-0.0143097643097644,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LAMC1",2,4,6,2,4,71.8018928171778,81.4916505656854,0.756180898794659,0.611153125554278,0.914983164983165,0.916735366859027,0.418571183842335,"NO","ROBUST_BASELINE_SENDER",0.914983164983165,0.928872053872054,-0.0138888888888888,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LAMC2",0,0,0,2,4,0.798769818729908,1.46270895111579,0.0195804213894961,0.0228715615942112,0.651515151515152,0.675185490519374,0.275259059961388,"NO","MULTIDATASET_LOW_EXPRESSION",0.651515151515152,0.640151515151515,0.0113636363636365,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LAMC3",0,0,0,0,0,0.187909473500242,0.0192573406575419,0.00476453552097865,0.000352609308885755,0.496422558922559,0.323371805441055,0.16454146111448,"YES","NOT_RELIABLY_EXPRESSED",0.496422558922559,0.403619528619529,0.0928030303030303,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LAYN",2,4,6,2,4,60.7823400813715,63.1519636538281,0.70093276926038,0.564793084610393,0.910353535353535,0.911788953009068,0.33833664206634,"NO","ROBUST_BASELINE_SENDER",0.910353535353535,0.888468013468014,0.0218855218855218,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LCN1",0,0,0,0,0,0.00656608598270553,0.0525990005147302,0.000156985871271586,0.000884191589146663,0.180976430976431,0.473413025556472,0.139815657492286,"NO","NOT_RELIABLY_EXPRESSED",0.180976430976431,0.28956228956229,-0.108585858585859,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LCN2",0,0,0,0,0,0.127363302943214,0.0166708299285942,0.00316633943366961,0.000252270433905146,0.533038720538721,0.329760923330585,0.0840827345136746,"YES","NOT_RELIABLY_EXPRESSED",0.533038720538721,0.134259259259259,0.398779461279461,"UC_HIGHER_CONTEXT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LEAP2",0,0,0,2,4,2.27504004058354,1.41553812044923,0.0555314236808435,0.0240589272917308,0.713383838383838,0.675391591096455,0.302045285656403,"NO","MULTIDATASET_LOW_EXPRESSION",0.713383838383838,0.688973063973064,0.0244107744107744,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LEFTY1",0,0,0,0,0,0.0523429131756025,0.0205161552823478,0.00133952600487435,0.000352609308885755,0.437710437710438,0.332028029678483,0.0502061714694288,"YES","NOT_RELIABLY_EXPRESSED",0.437710437710438,0.386784511784512,0.0509259259259259,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LEFTY2",0,0,0,0,0,0.0153813421560078,0,0.000376134868072805,0,0.301346801346801,0.199505358615004,0.0132472634414629,"NO","NOT_RELIABLY_EXPRESSED",0.301346801346801,0.288299663299663,0.0130471380471381,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LEP",0,0,0,0,0,0.00522838883448933,0,0.000129197732309558,0,0.181818181818182,0.199505358615004,0.00406972167935043,"NO","NOT_RELIABLY_EXPRESSED",0.181818181818182,0.222222222222222,-0.0404040404040404,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LFNG",0,0,0,0,3,0.0705220493864182,1.46061496569107,0.00171394550659186,0.0230371782096034,0.483375420875421,0.671475680131904,0.781449846832073,"NO","NOT_RELIABLY_EXPRESSED",0.483375420875421,0.66456228956229,-0.181186868686869,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LGALS1",2,4,6,2,4,7948.44391788508,8685.81335951652,1,0.979141621595115,0.999158249158249,0.999587798845837,0.367350477275552,"NO","ROBUST_BASELINE_SENDER",0.999158249158249,0.999579124579125,-0.000420875420875433,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LGALS3",2,4,6,2,4,189.805236695908,211.126570863028,0.951372798540211,0.844347115733138,0.949074074074074,0.95795548227535,0.357789899243062,"NO","ROBUST_BASELINE_SENDER",0.949074074074074,0.970117845117845,-0.0210437710437711,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LGALS3BP",2,4,6,2,4,187.332388921572,47.6594688955573,0.96169723043555,0.510781803509441,0.954545454545455,0.89282769991756,1.00891812308928,"NO","ROBUST_BASELINE_SENDER",0.954545454545455,0.928872053872054,0.0256734006734007,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LGALS9",0,0,0,1,0,0.588051768685367,0.0602896512222376,0.014870570633533,0.00100406533263828,0.624158249158249,0.463314097279472,0.352849947621645,"NO","NOT_RELIABLY_EXPRESSED",0.624158249158249,0.704124579124579,-0.07996632996633,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LGI1",0,0,0,0,0,0.0598838471283548,0.0166708299285942,0.00146529300447333,0.000252270433905146,0.452651515151515,0.318425391591096,0.0450714539578705,"YES","NOT_RELIABLY_EXPRESSED",0.452651515151515,0.403619528619529,0.0490319865319865,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LGI2",0,0,0,0,0,0.0188458097364453,0,0.000484131309025916,0,0.301136363636364,0.199505358615004,0.0176896773523604,"NO","NOT_RELIABLY_EXPRESSED",0.301136363636364,0.536616161616162,-0.235479797979798,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LGI3",0,0,0,0,0,0.0107606020164388,0,0.000269853793474985,0,0.265151515151515,0.199505358615004,0.00801591035801151,"NO","NOT_RELIABLY_EXPRESSED",0.265151515151515,0.307239057239057,-0.0420875420875421,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LGI4",0,0,0,1,0,0.356673663013535,0.0103181979539674,0.00893179719291241,0.000156103652825476,0.586279461279461,0.294723825226711,0.244619338477443,"NO","NOT_RELIABLY_EXPRESSED",0.586279461279461,0.646043771043771,-0.0597643097643098,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LHB",0,0,0,0,0,0.045536377773103,0.0797874731309533,0.00110548794650668,0.00138371605397465,0.398358585858586,0.489076669414674,0.0518305139451582,"NO","NOT_RELIABLY_EXPRESSED",0.398358585858586,0.445286195286195,-0.0469276094276094,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LIF",0,4,4,1,4,0.660908113674833,23.7838588663638,0.0153464673880598,0.229057278543203,0.631313131313131,0.83924154987634,2.051453684259,"NO","MULTIDATASET_LOW_EXPRESSION",0.631313131313131,0.675505050505051,-0.0441919191919192,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LILRA6",0,0,0,0,0,0.00194534584313656,0,5.07047966737653e-05,0,0.100589225589226,0.199505358615004,0.00228708467680247,"NO","NOT_RELIABLY_EXPRESSED",0.100589225589226,0.131734006734007,-0.0311447811447811,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LILRB2",0,0,0,0,0,0.0107606020164388,0,0.000269853793474985,0,0.265151515151515,0.199505358615004,0.00801591035801151,"NO","NOT_RELIABLY_EXPRESSED",0.265151515151515,0.187710437710438,0.0774410774410774,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LILRB4",0,0,0,0,0,0.0630444903613321,0,0.00156183111657057,0,0.470749158249158,0.211871393239901,0.0445302858553963,"NO","NOT_RELIABLY_EXPRESSED",0.470749158249158,0.463804713804714,0.00694444444444442,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LIN7A",2,4,6,2,4,8.68777729426791,35.1934180912422,0.182022455140583,0.375602338449313,0.796717171717172,0.870568837592745,1.10782255296035,"YES","ROBUST_BASELINE_SENDER",0.796717171717172,0.717592592592593,0.0791245791245792,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LIN7B",2,4,6,2,4,7.142550119305,10.1917103563248,0.160160250241306,0.153847083848641,0.783670033670034,0.783594394064303,0.327832082913847,"NO","ROBUST_BASELINE_SENDER",0.783670033670034,0.781565656565657,0.00210437710437716,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LIN7C",2,4,6,2,4,8.54486427487047,32.8221775625854,0.189803273348842,0.402909685049792,0.796717171717172,0.867477328936521,0.955048004309834,"NO","ROBUST_BASELINE_SENDER",0.796717171717172,0.792929292929293,0.00378787878787878,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LINGO4",0,0,0,0,0,0.00553221318194951,0,0.000140656061165427,0,0.180976430976431,0.199505358615004,0.00458733061698916,"NO","NOT_RELIABLY_EXPRESSED",0.180976430976431,0.178030303030303,0.00294612794612792,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LIPC",0,0,0,2,0,0.737869499188625,0.0476254237904963,0.0180567382694811,0.000720581392381575,0.642255892255892,0.463932399010717,0.386944073359742,"NO","NOT_RELIABLY_EXPRESSED",0.642255892255892,0.602272727272727,0.039983164983165,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LIPH",0,0,0,2,0,0.538211525411026,0.0103181979539674,0.0132686691956978,0.000156103652825476,0.627525252525253,0.294723825226711,0.312571819631192,"NO","NOT_RELIABLY_EXPRESSED",0.627525252525253,0.597222222222222,0.0303030303030304,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LOC101059948",0,0,0,0,0,,,,,,,,"NO","NOT_RELIABLY_EXPRESSED",,,,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LPA",0,0,0,0,0,0.00164152149567638,0,3.92464678178964e-05,0,0.099537037037037,0.211871393239901,0.011797190906278,"NO","NOT_RELIABLY_EXPRESSED",0.099537037037037,0.181818181818182,-0.0822811447811448,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LPL",0,0,0,0,0,0.0124021235121152,0,0.000309100261292882,0,0.285563973063973,0.199505358615004,0.00920616067215987,"NO","NOT_RELIABLY_EXPRESSED",0.285563973063973,0.513047138047138,-0.227483164983165,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LRCH4",2,4,6,2,4,8.10825683136648,8.89101644703191,0.179963251360313,0.120582195740434,0.79503367003367,0.780502885408079,0.232548658172815,"NO","ROBUST_BASELINE_SENDER",0.79503367003367,0.762205387205387,0.0328282828282828,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LRFN1",0,0,0,0,0,0.261474116458219,0.159547101300083,0.00651916824392812,0.00241401461104987,0.57449494949495,0.548845836768343,0.140470855658058,"NO","NOT_RELIABLY_EXPRESSED",0.57449494949495,0.531986531986532,0.0425084175084175,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LRFN3",0,0,0,2,4,2.96913273315616,4.06477331807214,0.0717240920378823,0.0607488942789193,0.726010101010101,0.734542456718879,0.205790517708536,"NO","MULTIDATASET_LOW_EXPRESSION",0.726010101010101,0.696548821548822,0.0294612794612794,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LRFN4",2,4,6,2,4,6.28445625107513,15.3984905346589,0.139967530622274,0.207336475368869,0.773148148148148,0.809150865622424,0.670547387944938,"NO","ROBUST_BASELINE_SENDER",0.773148148148148,0.728535353535354,0.0446127946127947,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LRFN5",0,0,0,2,3,0.742835688118535,0.711687572875231,0.0182574998125435,0.0114439689219904,0.644570707070707,0.629843363561418,0.20423691089491,"NO","MULTIDATASET_LOW_EXPRESSION",0.644570707070707,0.651515151515152,-0.00694444444444442,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
"LRIG1",0,3,3,2,4,1.33736159370693,8.4187664071447,0.032445784473252,0.112945639698907,0.683501683501684,0.775762572135202,1.12083251656738,"NO","MULTIDATASET_LOW_EXPRESSION",0.683501683501684,0.692340067340067,-0.00883838383838387,"NO_LARGE_CONTEXT_SHIFT","GSE182158 2/2 plus GSE199071 >=3/4 donor support; CPM>=1 and expressing fraction>=0.10","DESCRIPTIVE_ONLY_NOT_CAUSAL_NOT_REQUIRED_FOR_ROBUSTNESS","results/03_phase3/baseline/baseline_ligand_expression_by_donor.csv|config/phase3_analysis.json"
